C,#,Producto,Sec
790,2,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
790,2,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
790,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
790,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
790,1,Pañuelos descartables 6 u - Elegante,LIM
790,1,Shampoo 400 ml - Tresemmé,LIM
790,2,Dentífrico 90 g - Colgate,LIM
790,1,Desodorante aerosol - Dove,LIM
790,1,Esponja cuadriculada 1 u - Mortimer,LIM
790,1,Esponja de acero 1 u - Task,LIM
790,1,Quitamanchas x 250 ml - Trenet,LIM
790,2,Yerba 1 k - Titrayju,PCL
790,1,Tomate triturado 950 g - Buena Cosecha,PCL
790,3,Vino tinto Malbec - Alaris,PCL
790,5,Leche largavida Descremada 1 L - Milkaut,PCL
790,2,Rollos de cocina 3 u - Dicha,PCL
790,2,Papel higienico 6u x 30 mts - Elegante,PCL
819,1,Aceite de girasol 900 cc - Zanoni,ALM
819,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
819,2,Lata choclo en granos 350 g - Del Agricultor,ALM
819,2,Lata de Arvejas 350 g - Del Agricultor,ALM
819,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
819,2,Atún en lata lomito 170 g - Bahía,ALM
819,2,Atún en lata desmenuzado 170 g - Bahía,ALM
819,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
819,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
819,2,Galletitas Pepas 400 g - Terepín,ALM
819,1,Café de filtro 250 g - La Virginia,ALM
819,1,Ketchup 250 g - Hellmann's,ALM
819,1,Caldos sabor verduras 4 u - Alicante,ALM
819,1,Té en saquitos 25 u - La Virginia,ALM
819,1,Manies pelados salados 250 g - Pronoar,ALM
819,1,Miel 500 g - Entre Pétalos,ALM
819,3,Galletitas crackers de agua 300 g - Paseo,FRA
819,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
819,1,Tortillas para tacos 12 u - Jalisqueño,FRA
819,1,Familiar Salvado 600 g - Don Yeyo,FRA
819,1,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
819,2,Galletitas de arroz 150 g - Molinos del Bosque,FRA
819,1,Canasta Pizzas - Varios,FRE
819,1,Pechito de cerdo - Frigorifico Giusti,FRE
819,1,Jamón cocido feteado 150 g - Embutidos Natali,FRE
819,1,Salchichas 6 u - Frigorífico Swift,FRE
819,1,Queso untable clásico 190 g - Milkaut,FRE
819,2,Queso crema 290 g - Milkaut,FRE
819,1,Milanesas de soja 4 u - Shanti,FRE
819,2,Ravioles de verdura 1 k - Mil Hojas,FRE
819,1,Promo cena autogestiva - Coco Eco,FRE
819,3,Tapas de empanadas 15 u - Don Sixto,FRE
819,4,Tapas de tarta 2 u - Don Sixto,FRE
819,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
819,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
819,1,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
819,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
819,1,Canasta Hamburguesas - Varios,FRZ
819,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
819,2,Canasta de verdura chica (9 productos) - Misión Verde,FYV
819,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
819,1,Talco para pies x 200 g - Algabo foot,LIM
819,1,Shampoo 400 ml - Tresemmé,LIM
819,1,Dentífrico 90 g - Colgate,LIM
819,1,Toallas femeninas 8 u - Siempre Libre,LIM
819,1,Prestobarba 3 1 u - Gillette,LIM
819,1,Esponja cuadriculada 1 u - Mortimer,LIM
819,1,Esponja de acero 1 u - Task,LIM
819,1,Limpiador cremoso blanco 750 g - Cif,LIM
819,2,Yerba 1 k - Titrayju,PCL
819,3,Yerba despalada 1/2 k - Titrayju,PCL
819,1,Tomate triturado 950 g - Buena Cosecha,PCL
819,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
819,1,Aperitivo Fernet 750 cc - Branca,PCL
819,1,Soda sifón 2 l - Trechel,PCL
819,3,Papel higienico 6u x 30 mts - Elegante,PCL
826,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
826,2,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
826,1,Salsa de soja 500 cc - Chuantong,ALM
826,1,Lata choclo en granos 350 g - Del Agricultor,ALM
826,1,Lata de Arvejas 350 g - Del Agricultor,ALM
826,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
826,1,Atún en lata lomito 170 g - Bahía,ALM
826,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
826,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
826,1,Condimento orégano 50 g - Alicante,ALM
826,1,Manies pelados salados 250 g - Pronoar,ALM
826,2,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
826,1,Galletitas crackers de agua 300 g - Paseo,FRA
826,1,Galletas marineras Mix Semillas 400 g - NS,FRA
826,2,Tortillas para tacos 12 u - Jalisqueño,FRA
826,1,Familiar Salvado 600 g - Don Yeyo,FRA
826,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
826,2,Galletitas de arroz 150 g - Molinos del Bosque,FRA
826,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
826,1,Canasta Pizzas - Varios,FRE
826,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
826,1,Bondiola 400 g - Embutidos Natali,FRE
826,1,Queso crema 290 g - Milkaut,FRE
826,1,Manteca pan 200 g - La Cabaña,FRE
826,1,Canasta de Quesos - Lácteos La Resistencia,FRE
826,1,Provoletas 2 u - Lácteos La Resistencia,FRE
826,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
826,1,Ravioles de verdura 1 k - Mil Hojas,FRE
826,1,Crema de leche 200 g - La Cabaña,FRE
826,1,Tapas de tarta 2 u - Don Sixto,FRE
826,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
826,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
826,1,Champiniones 250 g - Misión Verde,FYV
826,1,Tomate cherry 1 k - Misión Verde,FYV
826,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
826,1,Jabón en polvo para ropa 800 g - Drive,LIM
826,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
826,1,Desodorante aerosol - Dove,LIM
826,1,Toallas femeninas 8 u - Siempre Libre,LIM
826,1,Protectores diarios sin alas 20 u - Carefree,LIM
826,1,Esponja cuadriculada 1 u - Mortimer,LIM
826,1,Esponja de acero 1 u - Task,LIM
826,1,Yerba despalada 1/2 k - Titrayju,PCL
826,1,Tomate triturado 950 g - Buena Cosecha,PCL
840,1,Aceite de girasol 900 cc - Zanoni,ALM
840,1,Jugo de Limón 500 cc - Zanoni,ALM
840,5,Lata choclo en granos 350 g - Del Agricultor,ALM
840,3,Tomate perita 400 g - Mora,ALM
840,2,Puré de tomate 530 g - Mora,ALM
840,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
840,1,Mermelada pomelo 450 g - Alimentos Natureza,ALM
840,3,Arroz pulido largo fino 00000 - Sabroz,ALM
840,1,Harina 0000 1 kg - Chacabuco,ALM
840,2,Lentejas 400 g - Del Agricultor,ALM
840,2,Fideos tallarines secos 500 g - Don Pepe,ALM
840,1,Fideos mostachol secos 500 g - Don Pepe,ALM
840,3,Mayonesa 500 g - Zanoni,ALM
840,1,Mostaza 250 g - Savora,ALM
840,2,Condimento orégano 50 g - Alicante,ALM
840,1,Condimento pimentón 25 g - Alicante,ALM
840,1,Té en saquitos 25 u - La Virginia,ALM
840,1,Yerba mate 25 u - La Hoja,ALM
840,1,Mani con cascara 500 g - Pronoar,ALM
840,2,Galletitas crackers de agua 300 g - Paseo,FRA
840,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
840,1,Copos de Maiz tradicionales x 160 g - Granix,FRA
840,1,Chorizo parrillero x 5 unidades - Frigorifico Giusti,FRE
840,1,Brazuelo sin hueso entero - Frigorifico Adalio,FRE
840,1,Pechito de cerdo - Frigorifico Giusti,FRE
840,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
840,1,Salchichas 6 u - Frigorífico Swift,FRE
840,1,Queso cremoso 500 g - Lácteos Rosario,FRE
840,1,Queso untable azul 190 g - Milkaut,FRE
840,1,Queso untable clásico 190 g - Milkaut,FRE
840,1,Queso crema 290 g - Milkaut,FRE
840,4,Manteca pan 200 g - La Cabaña,FRE
840,1,Canasta de Quesos - Lácteos La Resistencia,FRE
840,1,Queso saborizado provenzal 350 g - Lácteos La Resistencia,FRE
840,1,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
840,2,Milanesas de soja 4 u - Shanti,FRE
840,1,Ravioles ricota 1 K - Pastas Garcia,FRE
840,1,Crema de leche 200 g - La Cabaña,FRE
840,2,Tapas de empanadas 15 u - Don Sixto,FRE
840,2,Tapas de tarta 2 u - Don Sixto,FRE
840,1,Sorrentinos de JYQ 1/2 k - Pastas Garcia,FRZ
840,1,Hamburguesas Arveja y espinaca - Souno,FRZ
840,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
840,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
840,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
840,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
840,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
840,3,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
840,2,Jabon liquido repuesto x 300 ml - Algabo,LIM
840,1,Jabón en polvo para ropa 800 g - Drive,LIM
840,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
840,1,Bolsa de consorcio x 10 unidades 60x90 - Cooperativa La Esperanza,LIM
840,2,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
840,2,Jabon cremoso x 3 u x 125 g - Nivea,LIM
840,1,Dentífrico 90 g - Colgate,LIM
840,1,Desodorante aerosol - Dove,LIM
840,1,Toallas femeninas 8 u - Siempre Libre,LIM
840,2,Preservativos de latex x 3 u - Prime,LIM
840,1,Detergente 300 ml - Cif,LIM
840,2,Desodorante para inodoro con red 25 g - Poett,LIM
840,1,Limpiador cremoso blanco 750 g - Cif,LIM
840,1,Yerba 1 kg - Andresito,PCL
840,2,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
840,2,Cerveza en lata Cream Ale 473 ml - Keinkater,PCL
840,4,Leche largavida Descremada 1 L - Milkaut,PCL
840,1,Rollos de cocina 3 u - Dicha,PCL
840,4,Papel higienico 6u x 30 mts - Elegante,PCL
847,4,Aceite de girasol 900 cc - Zanoni,ALM
847,2,Vinagre alcohol 500 cc - Halconero,ALM
847,1,Lata choclo en granos 350 g - Del Agricultor,ALM
847,1,Lata de Arvejas 350 g - Del Agricultor,ALM
847,2,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
847,2,Tomate perita 400 g - Mora,ALM
847,4,Puré de tomate 530 g - Mora,ALM
847,5,Atún en lata lomito 170 g - Bahía,ALM
847,1,Palmito enteros 400 g - Bahía,ALM
847,2,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
847,1,Arroz pulido largo fino 00000 - Sabroz,ALM
847,1,Rebozador 500 g - Preferido,ALM
847,1,Lentejas 400 g - Del Agricultor,ALM
847,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
847,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
847,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
847,3,Galletitas Pepas 400 g - Terepín,ALM
847,2,Café de filtro 250 g - La Virginia,ALM
847,1,Condimento pimentón 25 g - Alicante,ALM
847,1,Caldos sabor verduras 4 u - Alicante,ALM
847,1,Té en saquitos 25 u - La Virginia,ALM
847,1,Yerba mate 25 u - La Hoja,ALM
847,1,Miel 500 g - Entre Pétalos,ALM
847,1,Miel 1 k - Entre Pétalos,ALM
847,2,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
847,2,Galletitas crackers de agua 300 g - Paseo,FRA
847,1,Galletas marineras Mix Semillas 400 g - NS,FRA
847,2,Galletitas dulces con avena 180 g - Marinozzi,FRA
847,1,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
847,1,Barrita de arroz con baño Limón 6 u - Crowie,FRA
847,1,Tortillas para tacos 12 u - Jalisqueño,FRA
847,1,Familiar Salvado 600 g - Don Yeyo,FRA
847,1,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
847,1,Turrón almendras 1u 100 g - Salvena Miel,FRA
847,1,Turrón castañas 1 u 100 g - Salvena Miel,FRA
847,1,Turrón higos 1u 100 g - Salvena Miel,FRA
847,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
847,1,Prepizza 2 u - Mil Hojas,FRE
847,2,Chorizo parrillero x 5 unidades - Frigorifico Giusti,FRE
847,2,Supremas de pollo 800 g - Frigorifico Giusti,FRE
847,1,Salchichas 6 u - Frigorífico Swift,FRE
847,12,Queso cremoso 500 g - Lácteos Rosario,FRE
847,2,Queso crema 290 g - Milkaut,FRE
847,1,Manteca pan 200 g - La Cabaña,FRE
847,2,Queso barra 400 g - Lácteos La Resistencia,FRE
847,2,Milanesas de soja 4 u - Shanti,FRE
847,2,Ravioles de verdura 1 k - Mil Hojas,FRE
847,1,Ravioles ricota 1 K - Pastas Garcia,FRE
847,1,Canasta Panchos - Varios,FRE
847,1,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
847,2,Tapas de empanadas 15 u - Don Sixto,FRE
847,2,Tapas de tarta 2 u - Don Sixto,FRE
847,3,Yoghurt pote frutilla descremado 200 g - Milkaut,FRE
847,5,Hamburguesas 2u 80 g - Sugarosa,FRZ
847,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
847,1,Medallones de lenteja y arveja 4 u - PRANA,FRZ
847,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
847,1,Tomate cherry 1 k - Misión Verde,FYV
847,1,Perfumina 900 cc - El Libertador,LIM
847,1,Jabón líquido para ropa 800 cc - El Libertador,LIM
847,1,Suavizante 800 cc - El Libertador,LIM
847,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
847,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
847,2,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
847,2,Jabon liquido repuesto x 300 ml - Algabo,LIM
847,1,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
847,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
847,1,Aerosol desinfectante 360 cc - Lysoform,LIM
847,2,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
847,1,Pañuelos descartables 6 u - Elegante,LIM
847,2,Dentífrico 90 g - Colgate,LIM
847,1,Desodorante aerosol - Dove,LIM
847,2,Toallas femeninas 8 u - Siempre Libre,LIM
847,2,Protectores diarios sin alas 20 u - Carefree,LIM
847,1,Prestobarba 3 1 u - Gillette,LIM
847,2,Detergente 300 ml - Cif,LIM
847,1,Esponja de acero 1 u - Task,LIM
847,1,Desodorante para inodoro con red 25 g - Poett,LIM
847,1,Limpiador cremoso blanco 750 g - Cif,LIM
847,1,Pasta dental herbal Antiséptica 60 cc - Selvamor,LIM
847,6,Yerba 1 kg - Andresito,PCL
847,1,Soda sifón 2 l - Trechel,PCL
847,4,Leche largavida Descremada 1 L - Milkaut,PCL
847,3,Rollos de cocina 3 u - Dicha,PCL
849,3,Lata choclo en granos 350 g - Del Agricultor,ALM
849,2,Lata de Arvejas 350 g - Del Agricultor,ALM
849,3,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
849,1,Tomate perita 400 g - Mora,ALM
849,2,Puré de tomate 530 g - Mora,ALM
849,1,Arroz largo fino 1 kg - Lucchetti,ALM
849,2,Lentejas 400 g - Del Agricultor,ALM
849,1,Porotos de alubia 400 g - Del Agricultor,ALM
849,2,Harina integral agroecológica 500 g - Poroto Santto,ALM
849,1,Galletitas Pepas 400 g - Terepín,ALM
849,1,Condimento ají 50 g - Alicante,ALM
849,1,Caldos sabor verduras 4 u - Alicante,ALM
849,1,Té en saquitos 25 u - La Virginia,ALM
849,2,Manies pelados salados 250 g - Pronoar,ALM
849,1,Mani con cascara 500 g - Pronoar,ALM
849,1,Miel 500 g - Entre Pétalos,ALM
849,2,Ralladito Vegetal 125 g - PRANA,FRA
849,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
849,2,2 pizzetas integrales - coco Eco,FRA
849,2,Galletitas crackers de agua 300 g - Paseo,FRA
849,1,Tostadas de mesa 200 g - Marinozzi,FRA
849,3,Galletitas dulces con avena 180 g - Marinozzi,FRA
849,1,Barrita de arroz con baño Marroc 6 u - Crowie,FRA
849,1,Tortillas para tacos 12 u - Jalisqueño,FRA
849,1,Galletitas de arroz 150 g - Molinos del Bosque,FRA
849,1,Galletas de arroz integral x 100 g - All Rice,FRA
849,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
849,1,Chorizo parrillero x 5 unidades - Frigorifico Giusti,FRE
849,1,Brazuelo sin hueso entero - Frigorifico Adalio,FRE
849,1,Supremas de pollo 800 g - Frigorifico Giusti,FRE
849,1,Queso cremoso 500 g - Lácteos Rosario,FRE
849,1,Queso untable clásico 190 g - Milkaut,FRE
849,2,Canasta de Quesos - Lácteos La Resistencia,FRE
849,3,Provoletas 2 u - Lácteos La Resistencia,FRE
849,1,Queso saborizado pimienta 350 g - Lácteos La Resistencia,FRE
849,1,Milanesas de soja 4 u - Shanti,FRE
849,2,Crema de leche 200 g - La Cabaña,FRE
849,2,Tapas de empanadas 15 u - Don Sixto,FRE
849,2,Tapas de tarta 2 u - Don Sixto,FRE
849,1,Ravioles integrales de ricota y verdura - Panamby,FRZ
849,1,Sorrentinos de JYQ 1/2 k - Pastas Garcia,FRZ
849,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
849,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
849,1,Medallones de lenteja y arveja 4 u - PRANA,FRZ
849,1,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
849,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
849,3,Canasta de frutas chica (4 productos) - Misión Verde,FYV
849,4,Canasta de verdura chica (9 productos) - Misión Verde,FYV
849,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
849,3,Zapallo kabutia - Misión Verde,FYV
849,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
849,1,Pañuelos descartables 6 u - Elegante,LIM
849,2,Dentífrico 90 g - Colgate,LIM
849,1,Preservativos de latex x 3 u - Prime,LIM
849,1,Esponja cuadriculada 1 u - Mortimer,LIM
849,4,Desodorante para inodoro con red 25 g - Poett,LIM
849,1,Limpiador cremoso blanco 750 g - Cif,LIM
849,1,Yerba 1 k - Titrayju,PCL
849,1,Yerba despalada 1/2 k - Titrayju,PCL
849,1,Tomate triturado 950 g - Buena Cosecha,PCL
849,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
849,2,Vino Malbec 750ml. - Santa Julia,PCL
849,1,Vino tinto Malbec - Alaris,PCL
849,1,"Amargo serrano 1,5 l - Linares",PCL
849,11,Leche largavida Descremada 1 L - Milkaut,PCL
849,2,Rollos de cocina 3 u - Dicha,PCL
849,5,Papel higienico 6u x 30 mts - Elegante,PCL
863,1,Aceite de girasol 900 cc - Zanoni,ALM
863,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
863,2,Lata choclo en granos 350 g - Del Agricultor,ALM
863,1,Lata de Arvejas 350 g - Del Agricultor,ALM
863,2,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
863,1,Tomate perita 400 g - Mora,ALM
863,2,Puré de tomate 530 g - Mora,ALM
863,1,Atún en lata lomito 170 g - Bahía,ALM
863,3,Atún en lata desmenuzado 170 g - Bahía,ALM
863,2,Arroz pulido largo fino 00000 - Sabroz,ALM
863,2,Fideos tirabuzon secos 500 g - Don Pepe,ALM
863,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
863,1,Bizcochos salados 200 g - 9 de Oro,ALM
863,1,Chocolate en polvo 180 g - Chocolino,ALM
863,2,Mayonesa 500 g - Zanoni,ALM
863,1,Condimento pimienta negra 25 g - Alicante,ALM
863,1,Miel 500 g - Entre Pétalos,ALM
863,5,Galletitas dulces con avena 180 g - Marinozzi,FRA
863,3,Tortillas para tacos 12 u - Jalisqueño,FRA
863,7,Galletitas de arroz 150 g - Molinos del Bosque,FRA
863,1,Copos de Maiz tradicionales x 160 g - Granix,FRA
863,2,Prepizza 2 u - Mil Hojas,FRE
863,1,Marucha de cerdo 1k - Frigorífico Los Abuelos,FRE
863,3,Supremas de pollo 800 g - Frigorifico Giusti,FRE
863,6,Salchichas 6 u - Frigorífico Swift,FRE
863,2,Queso cremoso 500 g - Lácteos Rosario,FRE
863,1,Queso crema 290 g - Milkaut,FRE
863,1,Provoletas 2 u - Lácteos La Resistencia,FRE
863,1,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
863,1,Queso barra 400 g - Lácteos La Resistencia,FRE
863,2,Milanesas de soja 4 u - Shanti,FRE
863,1,Ravioles de verdura 1 k - Mil Hojas,FRE
863,1,Tapas de empanadas 15 u - Don Sixto,FRE
863,4,Tapas de tarta 2 u - Don Sixto,FRE
863,2,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
863,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
863,2,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
863,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
863,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
863,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
863,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
863,1,Tomate cherry 1 k - Misión Verde,FYV
863,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
863,2,Pañuelos descartables 6 u - Elegante,LIM
863,1,Dentífrico 90 g - Colgate,LIM
863,1,Desodorante bolilla 50 ml - Dove,LIM
863,1,Detergente 300 ml - Cif,LIM
863,1,Esponja cuadriculada 1 u - Mortimer,LIM
863,2,Yerba 1 kg - Andresito,PCL
863,1,Yerba despalada 1/2 k - Titrayju,PCL
863,2,Tomate triturado 950 g - Buena Cosecha,PCL
863,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
863,8,Leche largavida Descremada 1 L - Milkaut,PCL
863,2,Rollos de cocina 3 u - Dicha,PCL
863,1,Papel higienico 6u x 30 mts - Elegante,PCL
871,1,Aceite de girasol 900 cc - Zanoni,ALM
871,1,Vinagre alcohol 500 cc - Halconero,ALM
871,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
871,1,Lata choclo en granos 350 g - Del Agricultor,ALM
871,2,Puré de tomate 530 g - Mora,ALM
871,1,Atún en lata desmenuzado 170 g - Bahía,ALM
871,1,Arroz largo fino 1 kg - Lucchetti,ALM
871,1,Sal gruesa 1 kg - Celusal,ALM
871,1,Fideos tallarines secos 500 g - Don Pepe,ALM
871,1,Fideos mostachol secos 500 g - Don Pepe,ALM
871,2,Bizcochos salados 200 g - 9 de Oro,ALM
871,3,Galletitas Pepas 400 g - Terepín,ALM
871,1,Mayonesa 500 g - Zanoni,ALM
871,1,Mostaza 250 g - Savora,ALM
871,2,Galletitas crackers de agua 300 g - Paseo,FRA
871,1,Galletas marineras Mix Semillas 400 g - NS,FRA
871,2,Familiar Salvado 600 g - Don Yeyo,FRA
871,1,Jamón cocido feteado 150 g - Embutidos Natali,FRE
871,1,Bondiola 400 g - Embutidos Natali,FRE
871,2,Queso cremoso 500 g - Lácteos Rosario,FRE
871,2,Queso crema 290 g - Milkaut,FRE
871,2,Provoletas 2 u - Lácteos La Resistencia,FRE
871,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
871,1,Queso barra 400 g - Lácteos La Resistencia,FRE
871,1,Ravioles de verdura 1 k - Mil Hojas,FRE
871,1,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
